1577797205 1672491596 1663022156
59672 1580513376 1661108276 30
59673 1618067195 1618067195 1
59674 1618067931 1618067931 1
59675 1590356480 1662991866 1000
59676 1618068695 1618068695 1
59677 1618068985 1621460532 5
59678 1618069481 1643771890 4
59679 1618069763 1618069763 1
59680 1580691959 1662856127 87
59681 1618071199 1618071199 1
59682 1587157534 1640784925 6
59683 1616871033 1618072539 2
59684 1611752583 1662301981 27
59685 1578262761 1662326632 44
59686 1591322224 1662613860 26
59687 1578680447 1657029928 60
59688 1594583132 1662784135 55
59689 1577984964 1621319441 8
59690 1578665406 1618076580 6
59691 1618076620 1619141356 2
59692 1618076884 1638656987 4
59693 1614622956 1645041996 8
59694 1618077085 1662364832 58
59695 1596826207 1660767058 47
59696 1579363609 1662941571 108
59697 1616459125 1662269954 131
59698 1601852628 1661647119 19
59699 1588267027 1661799866 21
59700 1584563590 1647384860 15
59701 1618078942 1640055372 16
59702 1578511166 1647124406 27
59703 1618079861 1635279274 3
59704 1596561542 1623788433 4
59705 1604446941 1658131323 6
59706 1578459408 1658322815 38
59707 1602536154 1660406943 38
59708 1585060304 1649725203 9
59709 1618081266 1625364636 2
59710 1594623188 1662914905 31
59711 1617345690 1662265755 77
59712 1583045102 1662585663 96
59713 1596420912 1657495719 3
59714 1582900733 1661645431 17
59715 1618082458 1618082458 1
59716 1609615315 1618082460 2
59717 1611250556 1662963288 173
59718 1618082535 1622178584 2
59719 1610732458 1661999829 29
59720 1618083541 1648171485 2
59721 1612534900 1662939546 44
59722 1617159559 1661535313 35
59723 1618083718 1621457296 2
59724 1618083938 1618083938 1
59725 1618084090 1618084090 3
59726 1592555357 1653936752 10
59727 1584246299 1659014097 42
59728 1588055965 1618086921 3
59729 1614185082 1657754401 11
59730 1618027456 1650400402 6
59731 1617254976 1662595128 11
59732 1580327818 1659174175 6
59733 1618087717 1618087717 1
59734 1578118541 1661215490 120
59735 1618088060 1619570267 3
59736 1617461693 1654217673 11
59737 1578415063 1660993615 41
59738 1613078602 1662859648 654
59739 1618089300 1632963960 3
59740 1618089414 1638693090 4
59741 1618090562 1618090562 1
59742 1581067810 1662435972 78
59743 1618092115 1658685248 17
59744 1579489688 1660610984 58
59745 1582115883 1618093772 2
59746 1616245795 1660393141 31
59747 1618095924 1618095924 1
59748 1616145188 1638589122 10
59749 1618096598 1660017428 21
59750 1581726049 1661865726 23
59751 1596136585 1638581159 12
59752 1618098722 1618098722 1
59753 1618099482 1620519495 2
59754 1579497541 1662501770 26
59755 1580469955 1639188314 22
59756 1592518613 1662335478 39
59757 1577809986 1657824680 73
59758 1588092675 1622270659 6
59759 1618102872 1633922013 3
59760 1618103411 1618103411 1
59761 1593318679 1648948433 6
59762 1579102979 1660615004 21
59763 1577802210 1662658844 660
59764 1618104564 1658373544 2
59765 1618104570 1661803481 10
59766 1577812455 1660964603 13
59767 1613499370 1661142936 20
59768 1610515213 1662256390 57
59769 1618105851 1657356036 13
59770 1599364043 1658423562 9
59771 1599935550 1662657433 21
59772 1582562135 1662919598 18
59773 1601167083 1656951574 7
59774 1577904835 1659713167 159
59775 1618114106 1661710461 24
59776 1581182774 1661818062 68
59777 1615538828 1620200156 6
59778 1618116342 1618116342 1
59779 1606766644 1633396331 29
59780 1591315220 1628823228 56
59781 1618121959 1618121959 1
59782 1579756310 1661799743 16
59783 1582138428 1655834657 18
59784 1615605572 1662769440 9
59785 1613959994 1618124179 2
59786 1618129382 1639122988 5
59787 1577885080 1662648189 88
59788 1618142658 1620257372 12
59789 1610463361 1662703848 16
59790 1596856894 1663013866 551
59791 1578812156 1662899798 172
59792 1615045550 1631735794 31
59793 1618148242 1636498981 9
59794 1601122552 1661999368 34
59795 1618148433 1618148433 1
59796 1618148501 1625783900 8
59797 1618028860 1618148523 2
59798 1618148558 1634847179 2
59799 1612537811 1648338427 5
59800 1591212689 1662231346 59
59801 1618152030 1637155037 3
59802 1605387767 1655526046 8
59803 1600389210 1631025073 26
59804 1618152504 1618152504 1
59805 1618154600 1630256889 13
59806 1580951091 1652216058 24
59807 1618155333 1659962708 16
59808 1611520539 1649791052 6
59809 1618157425 1618157425 1
59810 1618157448 1641181477 6
59811 1586468643 1640552079 10
59812 1577845477 1656698998 78
59813 1618161002 1640601464 2
59814 1578911068 1654626203 15
59815 1614241504 1660943762 52
59816 1578247764 1658530776 49
59817 1579214394 1662915466 15
59818 1606888969 1650292838 20
59819 1588490795 1662310356 34
59820 1616429424 1661858482 11
59821 1584904311 1661464230 27
59822 1591465136 1654616739 99
59823 1577898591 1662831695 559
59824 1589547793 1636922953 10
59825 1599201058 1662235588 67
59826 1587234567 1662308550 58
59827 1618078658 1618165979 2
59828 1580168007 1638496520 14
59829 1595462867 1654122460 10
59830 1618166242 1662833788 15
59831 1607398539 1638505416 29
59832 1582666694 1657556421 8
59833 1596325655 1638842154 37
59834 1580142868 1659229779 25
59835 1610379845 1654375576 21
59836 1582572952 1660088507 27
59837 1607548731 1629460116 12
59838 1583166737 1661036396 74
59839 1605751617 1630545609 81
59840 1578401209 1618168695 2
59841 1618168741 1622142082 2
59842 1618171009 1618171009 1
59843 1586111065 1661924624 105
59844 1618171821 1654867386 2
59845 1618171932 1618171932 1
59846 1618171992 1661194840 8
59847 1609821139 1661953779 13
59848 1577966219 1662682741 46
59849 1618173817 1622747047 5
59850 1614749355 1660597598 40
59851 1617129215 1619466350 5
59852 1616101222 1662401746 13
59853 1578200605 1648735155 8
59854 1578010350 1661620954 74
59855 1614282009 1618175581 2
59856 1617479359 1662850794 11
59857 1618179198 1660021989 27
59858 1579143820 1658868430 24
59859 1578187550 1647967468 15
59860 1618180691 1650336026 3
59861 1585657356 1657197702 14
59862 1583972158 1642875882 5
59863 1580692240 1650331487 14
59864 1618181298 1619803013 2
59865 1618181329 1618181329 1
59866 1581081760 1638742927 7
59867 1618182994 1618182994 1
59868 1618183003 1659885393 6
59869 1613165087 1634473987 9
59870 1617304658 1662997192 178
59871 1618183825 1623117588 6
59872 1609713690 1662830818 27
59873 1618185211 1662926828 31
59874 1609610275 1661777508 210
59875 1617581016 1643199026 11
59876 1577988933 1661435233 304
59877 1592795370 1660774973 19
59878 1601774851 1662747895 153
59879 1618186580 1625218831 7
59880 1589990752 1653250289 12
59881 1617337488 1636568681 5
59882 1598880666 1628995919 12
59883 1614526807 1618954867 8
59884 1579015896 1662875595 545
59885 1579727608 1662725478 43
59886 1618189381 1620073413 3
59887 1613619196 1662560075 25
59888 1618190768 1621701664 4
59889 1579004348 1652468478 20
59890 1613509867 1660945136 37
59891 1618194609 1623150265 2
59892 1610545446 1618195362 4
59893 1618195672 1623716990 5
59894 1605985319 1618579001 4
59895 1605321886 1662494403 8
59896 1583763320 1657888988 8
59897 1618202729 1636597942 5
59898 1598974054 1651287084 15
59899 1618204740 1650128050 18
59900 1580937883 1649031054 70
59901 1578160885 1659027517 35
59902 1618207278 1618292787 2
59903 1605772623 1662486602 69
59904 1617157289 1644085365 14
59905 1618209916 1647626017 3
59906 1618210467 1618210467 1
59907 1616400320 1653019774 8
59908 1614391076 1618216976 2
59909 1615356016 1658720933 14
59910 1580824348 1632421116 25
59911 1583209570 1651771336 30
59912 1618231661 1630828361 2
59913 1618232192 1618232192 1
59914 1585409924 1659238771 7
59915 1618234755 1618234755 1
59916 1578610399 1658783339 23
59917 1582571351 1660330252 26
59918 1618235439 1618235439 1
59919 1616415327 1621905036 8
59920 1615507106 1636863527 15
59921 1618239359 1662701562 136
59922 1618240586 1629783354 12
59923 1618240813 1618240813 1
59924 1618240857 1640133969 6
59925 1616266154 1649700456 24
59926 1618241307 1661993406 12
59927 1580594066 1618241318 8
59928 1582844343 1634957194 15
59929 1578625059 1662849697 71
59930 1614102835 1625712660 7
59931 1615059829 1661192860 22
59932 1618245504 1646929881 8
59933 1578670779 1661458129 101
59934 1583419288 1661181151 16
59935 1604520125 1645480021 5
59936 1618247768 1618247768 1
59937 1618247893 1651426986 7
59938 1582772010 1656338647 9
59939 1590598289 1640843744 5
59940 1618250600 1654727511 3
59941 1584170572 1641568148 18
59942 1585528709 1662992887 20
59943 1583817733 1659645689 11
59944 1617416469 1629573483 9
59945 1618251382 1618251382 1
59946 1591201072 1662668568 45
59947 1578356607 1662581633 156
59948 1609954030 1662330673 25
59949 1618252245 1640807059 9
59950 1611431650 1662496173 157
59951 1610911464 1621781960 9
59952 1578629972 1662515297 241
59953 1579957128 1658755898 28
59954 1607617521 1660481217 36
59955 1593317965 1618253588 4
59956 1579413215 1661393594 20
59957 1614675927 1658430741 16
59958 1577835264 1618254017 3
59959 1618254024 1653239123 3
59960 1618254221 1618254221 1
59961 1618254296 1626056491 4
59962 1581003192 1618254546 2
59963 1581032944 1649128537 13
59964 1577931270 1618254701 4
59965 1591070728 1642672781 8
59966 1586915077 1640539139 50
59967 1609102859 1618285323 3
59968 1580760779 1651914539 23
59969 1580054830 1661452443 32
59970 1583926879 1618255545 2
59971 1578352087 1655563427 31
59972 1591199235 1644349468 10
59973 1618256374 1653116431 24
59974 1578057693 1618256638 16
59975 1578224242 1657556051 196
59976 1586202777 1657920778 11
59977 1588170264 1624628030 5
59978 1589924707 1620718826 5
59979 1618259751 1654309739 26
59980 1578936472 1625951746 20
59981 1578802498 1650699362 17
59982 1578462181 1662847716 65
59983 1611618694 1660970341 12
59984 1618263195 1619933101 3
59985 1618264040 1623386449 12
59986 1612577749 1659463090 17
59987 1579732016 1652565340 14
59988 1617833082 1649540615 4
59989 1609444523 1639160217 9
59990 1618266261 1623752487 5
59991 1618266528 1661469870 21
59992 1585762807 1622136893 9
59993 1612583587 1648567294 10
59994 1578203061 1661298647 112
59995 1618267663 1618267663 1
59996 1578274309 1658115973 45
59997 1578911892 1618268127 37
59998 1618268424 1662653062 12
59999 1618268709 1628721752 3
60000 1618268931 1618268931 1
60001 1591653400 1662167637 14
60002 1578395751 1651202589 22
60003 1582995784 1659368902 10
60004 1618271496 1656518193 14
60005 1618271721 1618271721 1
60006 1583364130 1618272298 2
60007 1616540632 1656831422 22
60008 1618272695 1641325110 6
60009 1618274438 1618274438 1
60010 1618275999 1662502699 14
60011 1588008593 1656888675 14
60012 1618278296 1630441172 4
60013 1618279572 1660529758 10
60014 1618281255 1618281255 1
60015 1579962837 1660603595 8
60016 1618281962 1662459545 73
60017 1618282219 1662674656 36
60018 1615758461 1627086790 11
60019 1616102044 1621290655 7
60020 1582397175 1618282370 2
60021 1617619217 1618283789 2
60022 1618283951 1639005863 3
60023 1594872092 1662831334 126
60024 1582316673 1654189121 10
60025 1581462831 1624494006 4
60026 1609456682 1663003042 170
60027 1599192002 1658242271 18
60028 1577855326 1644804927 46
60029 1583702453 1637865933 9
60030 1614511698 1625000121 16
60031 1586788020 1618292512 5
60032 1579013024 1662571537 52
60033 1618293558 1626303349 2
60034 1618293590 1623618805 2
60035 1618293879 1618293879 1
60036 1578718048 1655419368 131
60037 1581207395 1656365575 10
60038 1581797782 1661196566 30
60039 1577846625 1662820667 54
60040 1577844222 1661306302 104
60041 1615489804 1628857679 10
60042 1579194810 1654579781 8
60043 1590202930 1659013261 18
60044 1609028334 1618304108 2
60045 1616523931 1662939806 57
60046 1614057051 1620567712 3
60047 1618272514 1634844980 3
60048 1617573807 1662737915 192
60049 1618316902 1647107847 12
60050 1618317510 1618317510 1
60051 1579138175 1659485007 21
60052 1608949705 1632513680 4
60053 1618319774 1621565294 2
60054 1601005020 1662595879 37
60055 1580259780 1662954309 407
60056 1579070615 1659830465 15
60057 1617627982 1655762875 56
60058 1598008748 1654303092 8
60059 1618328763 1640985289 3
60060 1612727369 1654903932 12
60061 1607129181 1618330180 2
60062 1613524031 1650568898 6
60063 1581125878 1650340868 11
60064 1585407272 1653937039 28
60065 1618330865 1620661605 2
60066 1618331118 1627124254 12
60067 1581270443 1624834149 5
60068 1616531892 1657663093 14
60069 1579113224 1624293348 8
60070 1618333364 1640047539 19
60071 1578800284 1654045922 9
60072 1601306679 1662823635 100
60073 1581798588 1659358619 18
60074 1597016500 1661374424 31
60075 1582556244 1618334338 2
60076 1618334411 1656291345 5
60077 1618335218 1658686376 24
60078 1613677543 1661907637 9
60079 1618075497 1660664338 188
60080 1618335902 1661864971 53
60081 1613596904 1658668440 21
60082 1578658506 1657331440 28
60083 1618337142 1655999952 14
60084 1618337563 1618337563 1
60085 1618337604 1618866231 3
60086 1618337621 1661261639 26
60087 1602448200 1662834975 405
60088 1618338430 1662310635 17
60089 1609037412 1662840715 64
60090 1609190052 1618338700 3
60091 1579556849 1661293837 48
60092 1586782702 1662661259 23
60093 1608662370 1662700110 132
60094 1578348181 1631925466 12
60095 1618341324 1660362128 3
60096 1580853583 1662412984 26
60097 1577805950 1661800646 154
60098 1578529839 1662146955 80
60099 1599073309 1629266480 6
60100 1605756404 1648828844 29
60101 1609631952 1618344362 5
60102 1581192225 1660867356 72
60103 1616109197 1649702598 9
60104 1578602475 1653433785 14
60105 1587566475 1656707758 36
60106 1581527280 1618344986 5
60107 1580647661 1662230410 22
60108 1579096221 1618345475 2
60109 1607204127 1618345790 3
60110 1614546774 1618345999 2
60111 1613087094 1662900855 82
60112 1618348645 1660697980 13
60113 1618348747 1618348747 1
60114 1618350362 1656876723 8
60115 1598918481 1627510346 8
60116 1608422798 1661310502 17
60117 1618351641 1618351641 1
60118 1591246959 1660680211 10
60119 1618351900 1638457498 3
60120 1582244829 1636382047 13
60121 1617119919 1662973781 413
60122 1616617244 1658571370 81
60123 1614028843 1662747892 26
60124 1618354824 1622672124 2
60125 1579439650 1659978278 95
60126 1618356563 1627336323 5
60127 1577869523 1651445060 20
60128 1596335022 1662292571 7
60129 1618358407 1634940643 4
60130 1618358408 1621010256 10
60131 1613084330 1662413112 160
60132 1590897583 1652068028 39
60133 1618361302 1619885012 2
60134 1580757482 1653007242 12
60135 1618361509 1618361509 1
60136 1578072336 1662563114 13
60137 1581133724 1662376017 24
60138 1578247597 1662755921 83
60139 1618363446 1635098963 3
60140 1618363470 1618363470 1
60141 1577970395 1648484982 15
60142 1581202740 1647119715 17
60143 1612824963 1643082311 14
60144 1580933659 1660257530 24
60145 1618365690 1618365690 1
60146 1618365866 1623177281 3
60147 1604802722 1618366048 5
60148 1581737449 1645473263 4
60149 1618366805 1624507451 3
60150 1581713603 1658853590 86
60151 1618367353 1654261017 17
60152 1618367399 1618367399 1
60153 1605239147 1622807335 36
60154 1615583990 1662899798 275
60155 1602505928 1654184431 7
60156 1618368754 1661570398 6
60157 1577918879 1662077436 140
60158 1609628576 1652796590 9
60159 1618369304 1625687509 2
60160 1579911396 1633656644 8
60161 1580087631 1662126551 108
60162 1604380895 1657477791 7
60163 1615741673 1662675074 505
60164 1577983302 1661985354 78
60165 1618371503 1648585539 6
60166 1578842816 1657152040 64
60167 1615151460 1648703478 17
60168 1618373760 1633473173 2
60169 1618373918 1635520843 3
60170 1578268924 1661131589 46
60171 1618374980 1662939206 278
60172 1618377362 1618755567 2
60173 1602937211 1653971316 15
60174 1580740637 1653016084 24
60175 1578233435 1662689621 80
60176 1618379282 1622321726 6
60177 1604268087 1624678673 3
60178 1618380815 1662169302 16
60179 1617597330 1639868892 5
60180 1593971214 1623350214 11
60181 1617400094 1659292608 21
60182 1610820404 1618401484 3
60183 1578597162 1660483919 26
60184 1581382543 1662837902 15
60185 1618404584 1618404584 1
60186 1616546174 1661451083 31
60187 1618405932 1618405932 1
60188 1577823388 1663014092 57
60189 1577808154 1643992811 84
60190 1587318185 1662992000 150
60191 1618409524 1620013880 2
60192 1580485054 1658594716 20
60193 1606297900 1662864967 46
60194 1618410298 1662409852 46
60195 1618410664 1618410664 1
60196 1578663237 1656102759 11
60197 1618410983 1630192739 4
60198 1617249418 1663002455 508
60199 1587621322 1618411692 2
60200 1604603635 1651958387 14
60201 1602120955 1661858446 30
60202 1577928907 1659917629 63
60203 1577978968 1649033291 17
60204 1607718217 1662825531 105
60205 1617214926 1652502394 79
60206 1600618850 1622498219 17
60207 1601760084 1654197860 18
60208 1609787625 1656536490 37
60209 1618416969 1622505101 2
60210 1599879623 1618417907 2
60211 1577888789 1660611631 56
60212 1577888749 1663019880 51
60213 1613752348 1647638497 8
60214 1582686010 1660517951 42
60215 1618420625 1662916594 6
60216 1618420645 1660913271 5
60217 1604826522 1659087698 41
60218 1617582560 1662596234 45
60219 1606592830 1661548827 90
60220 1580243853 1659812391 21
60221 1586044903 1647328623 7
60222 1603590374 1653006941 32
60223 1618426086 1618426086 1
60224 1609808950 1627975200 4
60225 1618427566 1630602246 3
60226 1601856876 1651069257 9
60227 1618146795 1635287129 14
60228 1618429775 1618429775 1
60229 1618430325 1618430325 1
60230 1612271891 1628622094 7
60231 1614127589 1656768998 10
60232 1581982953 1661195429 12
60233 1618431474 1656357205 4
60234 1581263022 1661985733 22
60235 1592507826 1662714065 29
60236 1581373405 1660731933 68
60237 1618435234 1661191667 2
60238 1599866049 1653351091 4
60239 1618436068 1659164146 3
60240 1618436327 1636728175 3
60241 1581885903 1662233863 48
60242 1618436827 1620590519 2
60243 1577987299 1659617222 66
60244 1618440482 1618440482 1
60245 1618440939 1620678682 2
60246 1578304272 1662822921 25
60247 1611166587 1648609476 9
60248 1578688005 1660444528 79
60249 1578054938 1662969809 503
60250 1613737649 1627159927 3
60251 1618447065 1618447065 1
60252 1578776799 1648847950 19
60253 1582036875 1660088496 20
60254 1580986503 1660372479 21
60255 1586102939 1646284361 8
60256 1578243586 1658760489 88
60257 1618447878 1618449997 2
60258 1606091319 1661246197 32
60259 1618449172 1624768689 3
60260 1607816694 1619167372 3
60261 1607540507 1660606910 6
60262 1610186782 1662842183 195
60263 1618453816 1662640709 7
60264 1583025886 1656804396 63
60265 1581427862 1652204132 11
60266 1579711393 1661212396 31
60267 1601783651 1652119560 12
60268 1577807424 1662557398 177
60269 1577858504 1660856700 51
60270 1602508273 1622556180 5
60271 1618456261 1618456261 1
60272 1618456435 1629407598 3
60273 1618456584 1661476876 32
60274 1579393634 1659489584 90
60275 1618456914 1660999437 3
60276 1618457061 1644093934 8
60277 1578282331 1625503953 15
60278 1610990503 1662272789 86
60279 1605571301 1662947581 74
60280 1618458758 1646889618 15
60281 1618459198 1633034557 4
60282 1614665844 1659206650 29
60283 1590017285 1618459973 5
60284 1607721510 1653571430 124
60285 1582692372 1658870915 93
60286 1618463643 1618463643 1
60287 1613573138 1648407459 5
60288 1618467908 1626776424 5
60289 1617162194 1663011904 325
60290 1578155141 1661121870 129
60291 1602508742 1660023801 9
60292 1588471728 1662505493 34
60293 1618475181 1659927733 44
60294 1610638804 1618475469 3
60295 1595551756 1642130114 4
60296 1618489950 1618489950 1
60297 1594064278 1630251791 4
60298 1607788805 1658540416 188
60299 1584238773 1653677888 13
60300 1592797801 1660093705 7
60301 1599450011 1645374537 4
60302 1618494276 1618494276 1
60303 1578149438 1662929307 118
60304 1610985558 1661980624 26
60305 1618076365 1658168664 20
60306 1618288466 1662546911 53
60307 1614051393 1655737164 5
60308 1609302372 1629143227 45
60309 1579373746 1650340826 15
60310 1618500148 1644962414 12
60311 1582986635 1646686644 10
60312 1618500399 1618500399 1
60313 1618500421 1618500421 1
60314 1598302710 1618500701 2
60315 1578351023 1643122840 21
60316 1578331555 1662479019 57
60317 1580834344 1659573669 29
60318 1582585300 1662758351 39
60319 1601949318 1634130617 4
60320 1618506168 1642125082 3
60321 1617845990 1657558213 17
60322 1618506901 1657114021 4
60323 1582855371 1662482379 98
60324 1614410476 1646093422 14
60325 1618081890 1633522692 15
60326 1614530832 1639502650 6
60327 1618508860 1622741626 7
60328 1610932627 1658677653 7
60329 1618510414 1618510414 1
60330 1618510866 1618510866 1
60331 1618511232 1624563399 2
60332 1607615703 1662741353 115
60333 1584142282 1647181484 29
60334 1615576107 1662475019 5
60335 1594647924 1661389613 42
60336 1618512261 1660855569 5
60337 1600582731 1645634119 17
60338 1578784336 1662918645 78
60339 1579112416 1662411560 81
60340 1577981452 1641756545 16
60341 1580339561 1618512851 8
60342 1618512942 1648614156 2
60343 1618512998 1618512998 1
60344 1578077233 1660788383 120
60345 1611311705 1662521018 159
60346 1618514390 1635691765 9
60347 1617717603 1652790941 20
60348 1578143855 1662770938 249
60349 1583557278 1662408977 16
60350 1577902882 1661526463 129
60351 1579844328 1646859928 77
60352 1577826277 1658431878 26
60353 1601505442 1623009505 14
60354 1602225034 1660866394 103
60355 1610378456 1662492259 135
60356 1602323265 1661631133 10
60357 1582428033 1653099085 78
60358 1578234821 1662937431 174
60359 1580581031 1618671907 3
60360 1577833700 1660723982 60
60361 1579286091 1640035897 7
60362 1589639127 1645487885 11
60363 1578009160 1662899395 101
60364 1618519791 1641953069 2
60365 1618520595 1631662815 32
60366 1618520598 1659474604 28
60367 1608603730 1661294079 30
60368 1611274014 1659653375 113
60369 1609677538 1661816604 42
60370 1618524602 1652612381 5
60371 1618524904 1642911022 5
60372 1618525178 1659668018 30
60373 1577969025 1621905254 17
60374 1587863320 1640893926 15
60375 1618527044 1623793076 2
60376 1617476884 1639263368 5
60377 1618528202 1641087940 9
60378 1614532785 1651000148 20
60379 1618528542 1618528542 1
60380 1597787052 1643225217 16
60381 1592065004 1659104710 20
60382 1577989753 1661775240 45
60383 1618532979 1629868867 3
60384 1618534801 1625328654 7
60385 1581860569 1662244607 26
60386 1578861227 1659222752 47
60387 1609633873 1649521071 73
60388 1618536257 1619619661 2
60389 1612174164 1660865251 42
60390 1617850926 1618536392 2
60391 1618536918 1662900725 75
60392 1618537945 1621511919 3
60393 1618538042 1637612871 10
60394 1616108381 1619187117 5
60395 1601666900 1662413478 78
60396 1602250315 1658461113 15
60397 1618539695 1637972711 3
60398 1597591350 1658123379 45
60399 1618540302 1637613093 8
60400 1618540406 1623437944 5
60401 1578431703 1660426404 30
60402 1599960901 1642143869 41
60403 1618541480 1618541480 1
60404 1592690985 1662247822 20
60405 1618542412 1653312397 4
60406 1606113582 1618542526 2
60407 1618545182 1618545182 1
60408 1618545502 1654032273 5
60409 1611678305 1618545626 2
60410 1618545786 1618545786 1
60411 1577932018 1662079344 144
60412 1599054709 1662380048 69
60413 1603243211 1662217424 13
60414 1603919991 1662574596 78
60415 1583323763 1661959159 72
60416 1601396519 1637469207 17
60417 1609708033 1661459924 67
60418 1601058496 1660860841 12
60419 1578780620 1621650535 14
60420 1593733238 1661625078 10
60421 1618564043 1645217213 11
60422 1591374003 1652651313 12
60423 1591881017 1655684928 51
60424 1581338489 1659532453 49
60425 1591341914 1618574858 3
60426 1605723472 1661632854 35
60427 1577916394 1645055597 20
60428 1611339111 1641577425 6
60429 1618576799 1652832744 2
60430 1578439481 1662918630 128
60431 1592166214 1662072347 88
60432 1614915027 1653253862 6
60433 1601325584 1661699205 6
60434 1618581705 1656864318 2
60435 1614631348 1634256475 7
60436 1618582821 1618582821 1
60437 1618582921 1642386204 12
60438 1618583265 1626967221 11
60439 1588968354 1662412097 61
60440 1578418508 1658796635 74
60441 1580055827 1660195676 43
60442 1618585413 1622360472 3
60443 1613004665 1647053360 4
60444 1612410212 1640640255 17
60445 1583517289 1662667277 18
60446 1618589961 1661292389 19
60447 1618590985 1628009432 2
60448 1578207867 1658267559 49
60449 1595418780 1659284981 15
60450 1618592847 1656357308 24
60451 1618593190 1662900258 83
60452 1618593314 1618593314 1
60453 1618593734 1656806238 24
60454 1579721149 1638785617 18
60455 1608483461 1644444756 6
60456 1603575525 1650991429 6
60457 1618595806 1625338716 4
60458 1611289975 1618596652 6
60459 1616139674 1618597416 2
60460 1587169967 1618597828 5
60461 1618598014 1660871036 87
60462 1578236026 1662247071 51
60463 1590206876 1618598525 5
60464 1618598545 1618598545 1
60465 1618599078 1636760758 9
60466 1582011541 1662134684 931
60467 1605746090 1651684354 57
60468 1618600110 1618600110 1
60469 1588172007 1618600911 2
60470 1618601539 1633295530 3
60471 1577821090 1623344902 5
60472 1581381704 1660970171 17
60473 1579290770 1661302451 20
60474 1614888847 1662988853 1808
60475 1618603454 1618603454 2
60476 1600966090 1649625836 4
60477 1578373994 1661373143 18
60478 1618348459 1661360766 23
60479 1617926030 1622487300 5
60480 1591479321 1652752448 8
60481 1618604787 1641944918 11
60482 1581829368 1641766748 10
60483 1618606796 1662478878 39
60484 1599055818 1662311869 133
60485 1578254184 1662617041 134
60486 1601344103 1618607838 2
60487 1618608266 1623341855 2
60488 1606277695 1658257089 13
60489 1601060988 1661989544 29
60490 1618608948 1620281517 2
60491 1586385522 1657848560 12
60492 1578171857 1662292668 67
60493 1597582427 1618609518 3
60494 1618609567 1649193926 13
60495 1596594415 1660177231 80
60496 1577945613 1656521147 17
60497 1579121020 1658521510 23
60498 1618613459 1660861798 30
60499 1584071549 1657804059 33
60500 1611181590 1652575056 25
60501 1618616296 1618616296 1
60502 1618264534 1662687344 23
60503 1618617155 1662394141 23
60504 1618618304 1655998717 13
60505 1618619835 1618619835 1
60506 1580224309 1655369322 5
60507 1617720486 1662749563 66
60508 1577964130 1639279877 13
60509 1618620160 1627884555 3
60510 1618620649 1618727272 3
60511 1615387292 1618620811 2
60512 1578189359 1657306096 10
60513 1618621942 1641408668 14
60514 1608577330 1661914631 12
60515 1618622120 1628863240 4
60516 1578112855 1657295756 19
60517 1585417155 1658413656 18
60518 1578305657 1628591794 10
60519 1590710269 1628016189 14
60520 1618623706 1618623706 1
60521 1578775609 1661285115 17
60522 1578146583 1662813934 261
60523 1578363089 1662227266 20
60524 1578405769 1656881527 53
60525 1608329892 1622401102 6
60526 1618626801 1662146910 58
60527 1580756897 1659496353 18
60528 1618627364 1657214455 21
60529 1615462428 1638654489 14
60530 1618629194 1639331903 10
60531 1578319434 1658525279 31
60532 1578575953 1661790161 35
60533 1618269450 1648923464 28
60534 1578306402 1661471477 65
60535 1618631090 1661821596 12
60536 1607961342 1656130851 9
60537 1618632355 1627158531 3
60538 1618632495 1618632495 1
60539 1579112314 1662676183 182
60540 1581633222 1639256713 9
60541 1582485583 1661448046 50
60542 1608671013 1662313500 9
60543 1581131618 1659879317 11
60544 1588901521 1660919288 15
60545 1583279391 1659269772 59
60546 1617284893 1632144442 3
60547 1618655010 1633055755 7
60548 1578975173 1655126889 38
60549 1577824213 1638817279 16
60550 1577994110 1654988244 24
60551 1578702277 1660761214 21
60552 1618661859 1618661859 1
60553 1577982796 1660931631 312
60554 1600802183 1662405478 43
60555 1614779384 1633028886 9
60556 1618667735 1660321909 11
60557 1618668109 1620531100 9
60558 1618668394 1618668394 1
60559 1581465382 1653395657 17
60560 1577932689 1662685818 112
60561 1602552191 1618668595 2
60562 1581005944 1628624220 4
60563 1579022610 1662180940 61
60564 1581424485 1662404561 75
60565 1618670612 1630104526 15
60566 1612851865 1662947298 865
60567 1577895944 1661855816 30
60568 1618671655 1658444736 18
60569 1618671803 1618671803 1
60570 1618672399 1620224843 2
60571 1618672617 1618672617 1
60572 1618673315 1661436052 36
60573 1616259271 1655940338 14
60574 1586112300 1618674760 14
60575 1598197401 1662841622 457
60576 1618675159 1661908974 28
60577 1578491535 1639737065 21
60578 1618675797 1640731156 10
60579 1618675805 1618675805 3
60580 1618676255 1624024645 3
60581 1578195354 1648991035 17
60582 1614130520 1621467716 27
60583 1579098567 1662432128 23
60584 1577808503 1662933854 83
60585 1587241683 1618681183 3
60586 1579107957 1657228359 29
60587 1578428115 1653441539 58
60588 1618682600 1618682600 1
60589 1612053412 1624283492 7
60590 1577882979 1662945637 106
60591 1578619551 1657224716 8
60592 1585507502 1662560837 152
60593 1582737019 1660760622 11
60594 1598640578 1646831524 14
60595 1582330176 1657307119 10
60596 1590027967 1662870884 32
60597 1580536207 1623641848 8
60598 1580330717 1651187316 63
60599 1618339085 1634178649 8
60600 1577892297 1660688334 119
60601 1580016711 1656111255 72
60602 1605882775 1661106701 6
60603 1590361050 1618687166 2
