956703932 1046454590 1037479524
2058 956998588 1026925856 142
2059 956998627 1021071388 196
2060 956998627 1021071388 174
2061 956998679 1024077427 95
2062 956998735 1029311492 12
2063 956999274 1018135142 35
2064 956999436 997906708 69
2065 956999786 996605684 40
2066 956999838 1032133523 219
2067 957000179 1027848102 12
2068 957000251 1023992573 98
2069 957000265 1025968346 85
2070 957018159 1017931370 54
2071 957018279 1035564498 199
2072 957020194 1021584377 188
2073 957021725 975453125 12
2074 957021725 1022206545 15
2075 957021848 1025963700 74
2076 957021926 1037339601 143
2077 957022044 1004487216 106
2078 957022045 1036307737 231
2079 957022087 1029853321 41
2080 957022087 1033683792 385
2081 957022141 1030069020 114
2082 957024052 1017759193 127
2083 957024716 1037239578 69
2084 957024716 1036259317 130
2085 957024967 979434288 34
2086 957024967 1035675479 170
2087 957025056 1036311744 233
2088 957025095 1014489008 81
2089 957025095 1032113929 64
2090 957025135 992549106 79
2091 957025135 1031497965 228
2092 957025937 1027015444 24
2093 957026238 976805186 11
2094 957026331 1010868600 57
2095 957026331 1022778933 175
2096 957026359 1032136217 187
2097 957026416 1001271462 26
2098 957026417 1036724921 121
2099 957026451 1036673964 12
2100 957026536 1013347099 54
2101 957026536 1032136406 90
2102 957026575 1032137916 113
2103 957026601 998232921 71
2104 957027221 1023864612 224
2105 957027288 1019973754 120
2106 957027531 1034189035 123
2107 957027531 1022014186 49
2108 957027584 1017759131 32
2109 957027584 1032412509 121
2110 957027623 1019973664 51
2111 957027701 1036310400 859
2112 957027701 981805452 34
2113 957028544 1035308941 141
2114 957028583 977432537 4
2115 957028623 977033768 9
2116 957028845 1015299497 172
2117 957028932 1037470583 167
2118 957028932 1032649041 63
2119 957029067 997907282 77
2120 957029310 1036310849 120
2121 957029372 1032652153 246
2122 957029437 1028506308 246
2123 957029782 1035827452 50
2124 957030129 1032412750 83
2125 957032883 1037240557 115
2126 957032883 1026111993 304
2127 957033229 1016490411 123
2128 957044539 1033956173 297
2129 957063108 1033683294 94
2130 957073203 1019283870 87
2131 957073493 1030053269 230
2132 957073566 1016012028 167
2133 957073667 1034544098 131
2134 957073685 1019425276 71
2135 957074220 982134925 42
2136 957074344 1028737771 105
2137 957075601 1030157996 231
2138 957075824 1020450638 92
2139 957075877 1013106446 47
2140 957076164 1027918152 215
2141 957078971 1029808333 99
2142 957109363 990622206 48
2143 957109363 990622206 38
2144 957110825 1035919705 338
2145 957110894 988638268 50
2146 957110982 1016931054 93
2147 957111017 1036311689 198
2148 957111071 1027277748 147
2149 957112179 1036724464 217
2150 957128628 1028506203 33
2151 957128750 1005071300 25
2152 957129570 1026340915 177
2153 957144589 1036310589 538
2154 957179797 1026487743 55
2155 957180328 965013115 3
2156 957181389 1032411998 82
2157 957181582 978983457 30
2158 957181885 1020106599 65
2159 957182665 1019403298 107
2160 957183202 1036723976 357
2161 957183954 1027847135 91
2162 957184579 1037240413 91
2163 957190337 1010798904 52
2164 957190428 962484364 2
2165 957190828 974878391 10
2166 957190947 978161068 57
2167 957191008 1028153729 65
2168 957193001 1016978982 80
2169 957193223 1026329086 44
2170 957193288 1032406767 52
2171 957194636 1019972899 57
2172 957194659 1030229028 144
2173 957194772 1018135428 81
2174 957195506 999665201 21
2175 957195999 1021070709 81
2176 957197520 962417299 2
2177 957197520 1036987650 25
2178 957197520 1032747036 53
2179 957197520 1011533908 13
2180 957197520 1036259860 152
2181 957197520 975250212 5
2182 957202150 1020428111 25
2183 957202881 1018412450 132
2184 957207223 1013346867 36
2185 957207729 1014452082 65
2186 957208131 1009394711 33
2187 957209397 1032409204 53
2188 957209794 1017693559 160
2189 957209900 976587415 22
2190 957209924 1026329717 61
2191 957210036 999811339 33
2192 957210036 999811339 36
2193 957210062 1035779470 92
2194 957210117 979525488 8
2195 957210117 989281384 39
2196 957210154 1010798851 50
2197 957210182 1022013140 134
2198 957210182 1009396613 64
2199 957210284 1030921463 82
2200 957210307 989281248 25
2201 957210440 1015374983 214
2202 957212546 1036308938 49
2203 957212951 1036725108 287
2204 957213714 1032133866 328
2205 957213769 981676581 42
2206 957213786 1014235763 55
2207 957213916 985068132 21
2208 957214025 1020314680 107
2209 957214227 1015105909 101
2210 957214302 1018414309 48
2211 957214849 1031910320 28
2212 957216359 1030240961 276
2213 957217479 1029976316 79
2214 957217836 1032043228 63
2215 957224683 1036310609 193
2216 957235555 1010869047 67
2217 957235556 993876167 65
2218 957248774 1031008034 58
2219 957248902 979525922 10
2220 957249118 1021597931 49
2221 957249170 976586668 17
2222 957249301 1030735453 62
2223 957249301 1021598301 77
2224 957249339 1019672741 61
2225 957249386 1028507759 93
2226 957269539 1033138283 175
2227 957269601 1023477818 30
2228 957269601 1036709291 166
2229 957269791 1029382676 22
2230 957270034 1008622631 33
2231 957272146 1026667599 65
2232 957272449 1025569719 90
2233 957272495 1021670414 24
2234 957272569 1033429949 28
2235 957272600 1035341767 112
2236 957272792 977274289 17
2237 957273339 1024454147 5
2238 957273353 957273353 1
2239 957273371 1016722714 130
2240 957274157 1027974126 163
2241 957277877 1018060988 136
2242 957283576 1035918710 75
2243 957283605 979263401 20
2244 957285215 1005173536 101
2245 957289326 1027847652 90
2246 957289676 1034199995 100
2247 957291108 1025966894 56
2248 957291169 996709733 156
2249 957291456 1004735100 123
2250 957291769 996352987 23
2251 957309943 1031887525 189
2252 957312022 1031828471 68
2253 957312042 1028506037 48
2254 957315203 1026924793 336
2255 957316256 1028506979 94
2256 957316350 1036260234 175
2257 957319877 1036260517 259
2258 957319999 1023477763 74
2259 957320115 974836472 7
2260 957320150 1018133606 67
2261 957320150 1033421836 20
2262 957320221 1013744532 45
2263 957320246 1022013111 40
2264 957320408 993526590 42
2265 957320744 1018245075 29
2266 957321137 1036980344 81
2267 957321167 980809407 23
2268 957321245 982706696 33
2269 957321295 1022014583 84
2270 957321490 1033001085 11
2271 957321519 974708813 9
2272 957321554 1030110430 33
2273 957321572 991270173 6
2274 957321708 981000124 46
2275 957321887 1036746822 87
2276 957321937 1027503087 57
2277 957321937 1028159880 126
2278 957332256 1035826649 88
2279 957335537 1028958450 134
2280 957357734 1036195694 92
2281 957359904 1018988673 23
2282 957360017 1035673532 188
2283 957360095 974642484 2
2284 957360282 1036260851 82
2285 957365738 1035919889 25
2286 957369516 1037423639 310
2287 957372274 999044880 14
2288 957372295 1036980189 29
2289 957372554 978532113 10
2290 957372554 1027634271 125
2291 957373282 1006637498 20
2292 957376596 1016472409 22
2293 957376821 988167562 45
2294 957376821 1036520386 146
2295 957386965 1023752758 118
2296 957387292 993075487 33
2297 957387350 1036311290 112
2298 957387350 1015268902 55
2299 957389476 1029311323 64
2300 957390192 981577740 23
2301 957395897 1014451652 37
2302 957396483 1032409149 37
2303 957401575 1034352753 200
2304 957403625 1017608934 131
2305 957426154 1036724035 29
2306 957426860 1036259489 194
2307 957427104 992268415 54
2308 957427104 1024132126 49
2309 957427400 1036709534 160
2310 957427447 1029309000 59
2311 957427532 1036723320 161
2312 957442952 1033897734 82
2313 957443507 1027962720 198
2314 957445180 1024462729 43
2315 957451370 1025938923 42
2316 957451432 1019256935 68
2317 957451940 977591284 18
2318 957452002 1027963714 118
2319 957458512 1017428879 25
2320 957459139 1029357680 102
2321 957459139 1034352357 75
2322 957459186 1032407304 48
2323 957459263 1033350479 131
2324 957459289 1029457919 20
2325 957459314 1027847984 53
2326 957459314 1032407741 39
2327 957459314 1029990501 112
2328 957459314 1010701225 47
2329 957459335 976900837 4
2330 957459490 1027278035 151
2331 957459490 1027847639 78
2332 957459514 1002818875 152
2333 957459514 1030042472 44
2334 957459576 1037343366 78
2335 957459576 1036725186 71
2336 957459576 994802796 65
2337 957459576 1006744503 8
2338 957459576 1036309675 127
2339 957459768 1016722422 31
2340 957459980 990727842 65
2341 957459980 1030490083 112
2342 957460042 1016722384 98
2343 957460073 1017694320 36
2344 957460073 1017694179 34
2345 957460098 995698117 17
2346 957460140 1013005305 15
2347 957460753 1031071337 68
2348 957460823 1022098139 35
2349 957461169 1021878052 26
2350 957461290 1036308706 288
2351 957461368 1016721112 139
2352 957462368 1036261050 6
2353 957462644 1019672471 60
2354 957463019 1036259154 816
2355 957463156 1017844474 73
2356 957463979 1029982015 87
2357 957465224 1016724437 85
2358 957465224 1016724710 72
2359 957465413 1009393087 28
2360 957465654 1018640635 41
2361 957465654 1014314567 62
2362 957465990 1017440903 74
2363 957466358 1036309696 128
2364 957467316 1029459794 105
2365 957467736 1026716794 206
2366 957468420 1009575706 86
2367 957468833 1025898711 37
2368 957469340 978644772 23
2369 957469944 1007445055 54
2370 957469944 1031085265 33
2371 957469961 999044901 46
2372 957471352 1023477818 98
2373 957471490 1035297502 160
2374 957471666 1009258028 44
2375 957471680 1035343152 219
2376 957471702 1009574324 72
2377 957479680 1025488806 49
2378 957480668 1016722153 175
2379 957481199 1029864792 71
2380 957481511 979775053 41
2381 957487097 1029824340 48
2382 957487945 1029972438 144
2383 957488429 1031008811 51
2384 957488706 1030052411 127
2385 957488860 1036309643 89
2386 957488864 1027840868 204
2387 957489409 1027740912 58
2388 957489635 1021753055 54
2389 957489889 1032408208 102
2390 957533308 1000326898 11
2391 957534583 1032135792 93
2392 957534648 1010868321 42
2393 957539465 976716403 41
2394 957539718 1007415195 87
2395 957544468 1036723664 112
2396 957545784 1027964027 102
2397 957545826 978453495 54
2398 957546043 995045197 15
2399 957546270 1029310934 77
2400 957549580 1021321915 62
2401 957549636 982592121 44
2402 957549636 1032228231 61
2403 957549742 999040347 28
2404 957549939 1032134112 21
2405 957550010 1015018915 24
2406 957550036 1035827640 69
2407 957550082 1027847847 140
2408 957550096 1029293642 41
2409 957550120 1034057959 159
2410 957550244 1008719081 71
2411 957550388 1008576483 33
2412 957550571 1025247498 209
2413 957551491 1027846403 164
2414 957551491 1029730332 62
2415 957553591 1029990830 64
2416 957561125 1030920732 65
2417 957561713 1027918263 20
2418 957562765 1029360125 25
2419 957564452 1027847697 99
2420 957565895 1035726087 179
2421 957566239 1037340535 86
2422 957566251 1020851962 14
2423 957573881 978791670 9
2424 957594525 1031344020 90
2425 957624928 1009973137 38
2426 957648967 1027845795 83
2427 957649103 1015303124 37
2428 957649969 1015297091 29
2429 957651045 1026850457 93
2430 957651074 1017758944 44
2431 957651098 1005811028 124
2432 957651098 977633309 47
2433 957651098 995673355 7
2434 957651134 1032137990 134
2435 957651290 1015302067 116
2436 957651560 1029649987 135
2437 957651592 1036311501 103
2438 957652050 1028960653 200
2439 957652063 1012181956 75
2440 957652190 985827382 14
2441 957652190 1019973825 86
2442 957652348 1031997708 57
2443 957652579 977909532 20
2444 957653220 1021187488 33
2445 957653276 1024172554 64
2446 957654162 993942043 66
2447 957654173 1031008678 175
2448 957669919 1036540801 182
2449 957704740 1036009522 74
2450 957704856 1030160837 83
2451 957704908 1006639424 61
2452 957705713 1013537505 51
2453 957705784 975701736 19
2454 957705784 1021722078 38
2455 957705816 1030042927 133
2456 957705846 1026340658 54
2457 957705872 1016471709 97
2458 957705938 1026340750 182
2459 957706158 1019402380 43
2460 957706223 1024013075 148
2461 957706558 1036962443 116
2462 957716861 1036194498 83
2463 957716904 1031546515 31
2464 957732447 979081062 27
2465 957734706 1034352893 94
2466 957744257 977169530 2
2467 957744257 974705435 2
2468 957744257 1026334547 10
2469 957744257 1031204086 5
2470 957744257 1004486080 14
2471 957747194 1025322238 84
2472 957756139 978970899 10
2473 957756608 957756608 1
2474 957757134 1001671204 99
2475 957757512 1011283615 29
2476 957758194 1036260350 55
2477 957758364 1004882499 48
2478 957763905 1014524234 49
2479 957764554 976928647 11
2480 957764707 1022206484 14
2481 957766760 1009430264 32
2482 957774872 1037423072 1912
2483 957774966 1015137613 92
2484 957780989 1027749137 122
2485 957782628 1015960748 13
2486 957783196 1013537298 16
2487 957783606 1034352358 232
2488 957784950 990216621 40
2489 957785180 1008548964 63
2490 957792639 1036725151 150
2491 957792840 994608496 32
2492 957793736 982198567 12
2493 957794949 999402009 113
2494 957794949 1033847573 79
2495 957794990 1029992119 40
2496 957795032 1027378820 40
2497 957795032 979096816 14
2498 957795046 1036260757 84
2499 957795178 1015296857 5
2500 957795210 1017931803 51
2501 957795321 1009400269 64
2502 957795351 1023615849 50
2503 957795464 1017608399 38
2504 957795493 1035828123 60
2505 957795781 1028961142 61
2506 957796145 992876659 31
2507 957796996 1036310076 321
2508 957797834 978468276 10
2509 957797834 1017441406 47
2510 957797990 992936573 73
2511 957798217 975193249 13
2512 957798588 1032128081 40
2513 957799901 1033266397 52
2514 957821096 1018135404 50
2515 957821846 1025965214 83
2516 957824465 995297882 42
2517 957831344 1034352753 112
2518 957831624 1020014119 25
2519 957831881 1026716956 175
2520 957837270 1021242522 49
2521 957841407 1006637715 37
2522 957841454 1033955940 85
2523 957841505 996966792 16
2524 957843074 1034189629 62
2525 957844026 1037341638 129
2526 957844083 1032749038 166
2527 957844701 1017444626 129
2528 957844891 1029651778 136
2529 957845106 1036310417 287
2530 957889393 977733358 14
2531 957889667 998232663 33
2532 957889667 992547644 47
2533 957889776 1020111062 180
2534 957889957 1016722273 32
2535 957891563 1026161093 68
2536 957891619 1036709442 117
2537 957891653 1036311378 415
2538 957891653 974836467 3
2539 957891678 1033111286 60
2540 957891678 1031773016 365
2541 957891714 1016489705 34
2542 957891714 1012783229 28
2543 957891714 1032029134 36
2544 957893516 1006742858 92
2545 957894436 1035424774 177
2546 957894501 1032651280 130
2547 957895911 1037240786 40
2548 957896942 1036311067 37
2549 957897465 999377404 19
2550 957897655 1036898263 42
2551 957897988 1015106577 25
2552 957898162 1024172088 20
2553 957898195 1018640696 71
2554 957898337 991940317 17
2555 957898337 1030043980 72
2556 957898442 1034057959 99
2557 957901851 989502856 32
2558 957902225 1009973175 29
2559 957902540 1009697829 32
2560 957904469 1018134663 122
2561 957904934 1031911186 28
2562 957910478 1028074475 44
2563 957910646 1030228734 97
2564 957911189 1032652255 54
2565 957911425 1035511554 62
2566 957915423 1030147900 126
2567 957915538 1033627146 32
2568 957915858 976587790 31
2569 957917465 1017781919 71
2570 957938828 1023992604 94
2571 957941005 1030063873 8
2572 957941894 1013367353 19
2573 957941894 1036310288 36
2574 957941964 1016590266 120
2575 957942107 977234181 43
2576 957942238 1033358097 68
2577 957942610 981324660 20
2578 957942717 1034029843 52
2579 957943894 1022733453 106
2580 957944073 1001831154 30
2581 957944584 1032652153 105
2582 957944864 1005685575 37
2583 957944962 1004486713 27
2584 957945632 1018117594 138
2585 957946867 1010423874 102
2586 957967025 1027963384 67
2587 957967217 1025141096 140
2588 957967280 1035568472 157
2589 957967280 1032651663 115
2590 957969524 1034356069 52
2591 957970993 1018240502 88
2592 957971114 1032464941 19
2593 957985043 1032133721 14
2594 957985299 1020749412 32
2595 957985402 975436794 15
2596 957985668 993227631 8
2597 957985822 1027046070 30
2598 957985936 1031910821 23
2599 957986163 1006639139 34
2600 957986333 1008623019 28
2601 957986400 984287917 27
2602 957986553 999665471 30
2603 957986583 1028961719 146
2604 957986608 1012946757 16
2605 957989752 1021670821 51
2606 958002219 998355977 42
2607 958002592 1015122373 39
2608 958015442 980844111 24
2609 958016898 1036260253 86
2610 958062290 997173355 26
2611 958062290 1027963670 144
2612 958062476 977257642 27
2613 958069568 1026622619 59
2614 958077064 1005836995 20
2615 958079004 1006637346 34
2616 958079520 998919752 76
2617 958079601 1034169786 38
2618 958079918 1029457828 50
2619 958080124 1026684540 59
2620 958080155 1036260678 75
2621 958080249 1036260234 35
2622 958082988 1018135001 119
2623 958091073 1001625845 40
2624 958091409 993146956 30
2625 958100089 1015123794 24
2626 958102455 1025237759 136
2627 958102985 1017931944 67
2628 958107077 1036268980 24
2629 958107904 977867653 26
2630 958108165 1009394467 51
2631 958108191 1027588497 12
2632 958108245 998764283 38
2633 958108349 1010696910 37
2634 958108770 991171884 17
2635 958109388 1024299599 22
2636 958109629 1032136995 118
2637 958109685 1034352091 112
2638 958109905 1034352462 64
2639 958110008 1033877526 37
2640 958110407 1017608399 24
2641 958110563 1021364577 46
2642 958110563 983028080 24
2643 958110588 999376703 66
2644 958110703 1021764867 81
2645 958110731 1028737669 37
2646 958110748 1035165106 120
2647 958117137 1032134715 42
2648 958118338 1037344012 68
2649 958142704 1006639259 21
2650 958145188 1032408208 52
2651 958145253 961475931 2
2652 958145767 1010889736 56
2653 958145830 1027277801 32
2654 958146130 1033259024 43
2655 958146349 1015736900 42
2656 958146745 1036309212 124
2657 958147049 986711675 27
2658 958148338 999376872 24
2659 958148444 976257194 2
2660 958148693 975192990 9
2661 958148734 988254036 19
2662 958149134 977871645 10
2663 958149240 1035827885 65
2664 958149366 1029310613 26
2665 958151846 1019534990 9
2666 958153068 958153068 1
2667 958153736 1026487322 88
2668 958154511 1032652153 108
2669 958155015 1024132073 40
2670 958155061 1033513735 93
2671 958155176 1012700952 20
2672 958155982 1032138059 104
2673 958156122 1026789396 46
2674 958156122 976589969 6
2675 958156141 974683770 6
2676 958156569 993884219 18
2677 958156598 1027847639 75
2678 958165753 1026884762 74
2679 958165992 1027847809 42
2680 958166086 996787924 19
2681 958167636 1032136995 128
2682 958169161 1034352360 82
2683 958169248 1028958295 298
2684 958171201 1029309692 71
2685 958171620 981357623 30
2686 958175064 1024442738 102
2687 958175127 1010007372 28
2688 958175772 977979482 4
2689 958176688 1031887318 395
2690 958181217 1019444925 40
2691 958182230 1037423938 41
2692 958222676 1020014013 22
2693 958250165 979703866 19
2694 958255109 1029894918 448
2695 958255140 1034825217 165
2696 958256525 1036260440 74
2697 958266803 975805378 17
2698 958266860 1014189100 13
2699 958271608 1024172412 20
2700 958272178 1028297577 60
2701 958272316 961546137 2
2702 958272523 1026340597 61
2703 958272523 977508385 23
2704 958272523 1009396851 25
2705 958273735 1036823461 209
2706 958274508 993875667 41
2707 958278206 1036723562 44
2708 958281235 1017716984 25
2709 958281290 1011636040 46
2710 958281361 991436691 10
2711 958281396 1026885079 67
2712 958282132 975620192 5
2713 958282216 1029311536 83
2714 958308270 1030043804 61
2715 958311746 1030920580 43
2716 958346280 983418163 24
2717 958346280 976654787 20
2718 958346883 984546979 8
2719 958353666 1032408344 351
2720 958353666 1037341718 650
2721 958353711 1033878383 477
2722 958355920 994816895 44
2723 958357017 1025966492 33
2724 958358100 1019355921 43
2725 958359536 997320829 29
2726 958359974 996680665 51
2727 958416765 1017694469 115
2728 958416821 976654787 21
2729 958417075 1022015279 95
2730 958418535 1019338302 57
2731 958421777 977975869 20
2732 958434266 1014485691 52
2733 958452345 1027836865 160
2734 958455379 1037338860 788
2735 958475031 1019110546 36
2736 958489748 1029337566 166
2737 958494762 983468927 101
2738 958494961 1022015371 101
2739 958496460 1024872797 61
2740 958501844 1001831305 10
2741 958501984 1028902741 190
2742 958502194 1009136029 39
2743 958508589 984546979 7
2744 958509270 1024070563 274
2745 958509298 1031911008 18
2746 958509321 996515862 34
2747 958509389 966086510 2
2748 958510674 1020427584 73
2749 958511950 1037239245 181
2750 958512686 1012103804 44
2751 958523151 983485676 51
2752 958523422 976654563 15
2753 958523451 994608496 12
2754 958530727 1034352360 88
2755 958533122 978229624 36
2756 958578439 1036259847 162
2757 958578662 1036980190 92
2758 958581028 975781842 9
2759 958590216 974843210 17
2760 958595259 984546918 21
2761 958595285 1021488969 23
2762 958596145 976508660 5
2763 958597409 1015737154 29
2764 958599558 976586440 3
2765 958602205 1027050021 33
2766 958602485 1037423231 1308
2767 958605204 1036290831 34
2768 958605418 978741047 14
2769 958605939 1017694394 55
2770 958606091 1027132441 56
2771 958611978 983503718 6
2772 958612659 1014687852 73
2773 958690369 1031280919 31
2774 958694222 978663555 15
2775 958698280 1018061171 18
2776 958698779 1003959385 33
2777 958743951 1018280033 23
2778 958745526 986637767 16
2779 958746336 1026091580 49
2780 958755882 977979482 7
2781 958768655 1000152439 28
2782 958778489 1000155731 5
2783 958807491 1009393141 29
2784 958807491 1014483851 29
2785 958807677 985421229 15
2786 958807690 1032408238 9
2787 958808439 1029449085 7
2788 958835133 977452225 20
2789 958835554 979773111 12
2790 958846401 959445515 2
2791 958846496 979529222 22
2792 958847358 1029312081 36
2793 958847670 1031841712 31
2794 958853455 979530354 16
2795 958860935 974945239 8
2796 958862778 994609052 54
2797 958863372 1017696492 30
2798 958867340 1019971539 18
2799 958867880 1016149146 27
2800 958875017 1031008239 160
2801 958891077 1037340272 52
2802 958923599 1034975042 355
2803 958924682 1029064636 343
2804 958939173 1001715476 25
2805 958954224 1032405972 357
2806 958956183 1029990830 1115
2807 958956537 1033427982 623
2808 958965560 1035827623 24
2809 958999319 1036309172 79
2810 959000526 1004045456 13
2811 959002968 1015301996 50
2812 959007454 1011717598 12
2813 959014493 1037240413 364
2814 959020232 1024887854 199
2815 959041199 985546641 12
2816 959041660 1029310792 718
2817 959041704 1033402706 1064
2818 959043284 1030042530 63
2819 959043417 1036964337 292
2820 959043421 1028962044 638
2821 959045377 1036307553 447
2822 959045433 1034355258 499
2823 959045433 1025322158 323
2824 959045433 1037340746 410
2825 959045433 1024075594 267
2826 959045451 1035342705 1030
2827 959045491 1036709534 541
2828 959045491 1036311710 338
2829 959045555 1026791760 727
2830 959045638 1037200806 246
2831 959047435 1024551536 11
2832 959050184 1029556813 25
2833 959050505 1025322684 208
2834 959052180 1027788264 502
2835 959052521 1019672347 20
2836 959052974 1031075785 140
2837 959052974 1024077526 122
2838 959054886 1019536530 35
2839 959055163 1015828741 28
2840 959056793 1036260117 864
2841 959086893 1032406727 236
2842 959087242 1032412788 267
2843 959096737 1030160800 181
2844 959100035 981394090 23
2845 959115133 1024443372 44
2846 959115440 1010265996 20
2847 959134178 996196064 3
2848 959177670 1031343229 45
2849 959193950 1017696342 33
2850 959194659 1033236832 29
2851 959195819 976064724 12
2852 959211157 1023425465 36
2853 959211194 978462095 13
2854 959213598 1036312009 35
2855 959213630 1024541381 13
2856 959213788 1016121418 18
2857 959213815 975466935 2
2858 959214063 978226560 8
2859 959214098 975804828 19
2860 959214154 992276463 7
2861 959214884 1035779514 157
2862 959215024 1036987409 106
2863 959217577 1032409050 149
2864 959223213 1034709566 380
2865 959223506 1025403387 70
2866 959224836 1024172606 4
2867 959226238 1036310453 32
2868 959277213 1004486955 36
2869 959279809 968624354 3
2870 959283311 1012075380 40
2871 959289683 1027868078 80
2872 959289721 1022014913 90
2873 959291741 1019255617 8
2874 959300124 992021179 28
2875 959300355 1016482916 44
2876 959301095 994720097 35
2877 959305577 1022377445 156
2878 959348185 1035917603 58
2879 959351321 1016668794 41
2880 959364611 996710313 22
2881 959374521 991551230 8
2882 959374521 1025572855 13
2883 959375272 1004130934 37
2884 959391265 989114796 9
2885 959391368 1013537689 18
2886 959391491 1035827421 41
2887 959443616 986187462 27
2888 959455905 989458909 6
2889 959464981 1026142715 58
2890 959481418 1016680828 24
2891 959481658 978662854 13
2892 959490956 1008621675 18
2893 959492497 1021670356 10
2894 959517505 1017696535 24
2895 959536154 1024171107 17
2896 959537883 977734399 8
2897 959538056 974712842 7
2898 959538056 1013427929 47
2899 959542454 1001123114 47
2900 959551251 1000057693 53
2901 959552823 998443362 82
2902 959554099 988491284 31
2903 959567383 977887186 17
2904 959579681 1032275651 20
2905 959599635 998192902 12
2906 959618514 1013751128 81
2907 959619841 963402617 4
2908 959621941 1019672716 42
2909 959624371 1020385351 30
2910 959632834 1028904323 82
2911 959646969 1028506830 60
2912 959647582 1026668090 14
2913 959650909 1028506149 58
2914 959655851 1010695714 27
2915 959656373 1036724740 87
2916 959658078 1009572243 10
2917 959701139 996098658 16
2918 959701139 1018672640 17
2919 959701139 986262419 18
2920 959701490 977169204 13
2921 959701728 1032407519 24
2922 959701933 979525579 8
2923 959701933 971580375 2
2924 959701999 979526034 11
2925 959702160 1035725862 21
2926 959714426 1036723634 182
2927 959714500 1036181396 583
2928 959714523 1032408855 194
2929 959714523 1037238728 450
2930 959714541 1014236565 43
2931 959714568 1036515435 70
2932 959714602 1020112230 67
2933 959714649 1034355837 288
2934 959714649 980651841 57
2935 959714692 1031286077 222
2936 959714692 1036258517 491
2937 959714712 1022013801 77
2938 959714975 982912360 9
2939 959715425 1014789117 6
2940 959717097 1020852746 21
2941 959717301 977887003 10
2942 959717395 1014716578 17
2943 959721935 1027003163 22
2944 959722012 975251837 5
2945 959722032 1031911152 4
2946 959726799 985508796 24
2947 959734738 1036557394 232
2948 959740678 1034395220 267
2949 959744659 998443362 58
2950 959744659 995838090 53
2951 959744702 1021598390 113
2952 959796909 976298269 12
2953 959797742 999663074 28
2954 959798197 1016491445 28
2955 959798570 1022011341 147
2956 959800156 999193504 32
2957 959805317 1017697416 29
2958 959814330 1012282835 10
2959 959816296 959816296 1
2960 959826339 1023950047 239
2961 959834587 1034874511 52
2962 959886419 1017716953 23
2963 959898867 1019339820 68
2964 959899143 1020036678 40
2965 959899934 983673474 14
2966 959927870 1031341297 14
2967 959948359 1021995025 20
2968 959964667 994128075 29
2969 959970703 1018275590 25
2970 959971313 1018244576 39
2971 959981019 1036260651 24
2972 959983084 975396761 7
2973 959996165 978577964 7
2974 959997120 1036723903 17
2975 959997158 1006887830 31
2976 960045485 1014961596 13
2977 960047450 989243362 20
2978 960052576 1008226205 21
2979 960068434 975193353 4
2980 960071762 1031910904 11
2981 960073339 989118068 37
2982 960074376 1027635058 43
2983 960080354 1030681792 23
2984 960080734 1014688433 35
2985 960099035 1036311115 62
2986 960100151 1030338701 176
2987 960148322 970080350 4
2988 960156505 960156505 1
2989 960158447 1032652896 67
2990 960158600 975547623 10
2991 960185401 999631827 27
2992 960224412 1032407910 65
2993 960224458 1023206589 26
2994 960239549 994041706 92
2995 960240881 960240881 1
2996 960241941 974837949 4
2997 960242173 1027278035 26
2998 960243955 976209369 9
2999 960243955 1008622302 38
3000 960328460 1009392726 65
3001 960328598 1006703592 11
3002 960328689 1001123901 148
3003 960338735 1024806935 49
3004 960340589 993874395 21
3005 960344962 980477548 9
3006 960386625 1009394818 29
3007 960403804 1001121988 112
3008 960499459 1036725353 13
3009 960501120 1031008034 42
3010 960501129 1004648267 59
3011 960504624 1025237460 13
3012 960512095 993154528 19
3013 960522687 999617779 10
3014 960605109 1036308729 579
3015 960648639 1016724619 35
3016 960671711 993455443 6
3017 960672577 976069483 11
3018 960673507 1036309998 36
3019 960700564 1002939818 49
3020 960701863 997329799 11
3021 960786603 1036308541 419
3022 960795286 976170565 7
3023 960795494 960795494 1
3024 960795763 1006577320 3
3025 960795763 1020852770 8
3026 960796159 987416798 2
3027 960796159 1014485303 11
3028 960796159 960796159 1
3029 960796159 960796159 1
3030 960825389 1026668014 34
3031 960825870 1007271498 22
3032 960828361 1002834556 5
3033 960838075 960838075 1
3034 960841125 1033086952 19
3035 960842386 1012097787 9
3036 960847890 1021180252 97
3037 960848608 963953346 2
3038 960848679 1033876667 29
3039 960864646 987443367 4
3040 960865994 1022003696 37
3041 960868264 1012962679 21
3042 960875263 1026790500 14
3043 960906505 1031911319 32
3044 960907489 1017393394 19
3045 960919627 1017185581 28
3046 960920392 960920392 1
3047 960920477 974871891 6
3048 960928109 978121516 12
3049 961040073 983671643 10
3050 961080891 994696351 3
3051 961086164 1031600132 45
3052 961094748 1016584233 20
3053 961111207 1018543874 22
3054 961138269 1029312339 34
3055 961138826 1009696556 53
3056 961166523 1032281045 9
3057 961176662 974778445 3
3058 961177785 980475896 10
3059 961190622 1037240504 531
3060 961191469 1010650305 13
3061 961206536 1016490207 4
3062 961206536 971809127 4
3063 961298432 976862765 13
3064 961298519 1029337429 203
3065 961366088 1028507564 701
3066 961392703 1025249901 4
3067 961421728 1031330731 68
3068 961440442 981003868 36
3069 961441883 1012167643 6
3070 961454090 1032052385 14
3071 961455624 993498520 11
3072 961459069 1036310288 1318
3073 961459893 991058540 6
